@RELATION PPI
@ATTRIBUTE DIMA REAL
@ATTRIBUTE did  REAL
@ATTRIBUTE ipfam  REAL
@ATTRIBUTE gocell(A/B)  REAL
@ATTRIBUTE gomol(A/B)  REAL
@ATTRIBUTE gobio(A/B)  REAL
@ATTRIBUTE interpro  REAL
@ATTRIBUTE class  {0,1}
@DATA
0.0,0.0,0.0,2.1120525094938403,2.0827836182965784,?,35.69164091722464,0
0.0,0.0,0.0,?,2.020805909886916,1.9301153305029655,5.1625280564437475,0
0.0,0.0,0.0,1.9423062949866736,2.2806927538622546,1.908538106800371,2.3509840058018243,0
0.0,0.0,0.0,?,2.0228091475734704,1.0400524808390141,32.7214668319065,0
0.0,0.0,0.0,1.9350343704029183,1.8661916198818416,?,16.714516208372263,0
0.0,0.0,0.0,2.1120525094938403,?,2.0630245390397492,2.6646139665553044,0
0.0,0.0,0.0,2.001407058161939,1.8587523717139744,?,3.124030800781123,0
0.0,0.0,0.0,2.0779242936723623,?,?,1.8899648771647894,0
0.0,0.0,0.0,1.1524632201460008,2.091145766224759,1.9658411879431374,25.82168574438338,0
0.0,0.0,0.0,?,?,2.0999052050456837,252.55106004251707,0
0.0,0.0,0.0,2.1905320874547916,2.1365649932229656,2.1301629144030465,6.981449497796407,0
0.0,0.0,0.0,2.1905320874547916,0.0,?,3.8311593791429845,0
0.0,0.0,0.0,2.1120525094938403,2.043241442286743,2.1103883843800832,59.784967274031516,0
0.0,0.0,0.0,1.1524632201460008,?,?,56.10587911113572,0
0.0,0.0,0.0,2.0051046394728633,?,?,2.775429206280907,0
0.0,0.0,0.0,1.1524632201460008,2.0279842182722456,2.12639379706904,30.93678245515101,0
0.0,0.0,0.0,2.1905320874547916,2.0654018380688273,2.1524838482774493,23.5292890455256,0
0.0,0.0,0.0,2.0710214648403187,2.192233761077178,2.039678191606963,32.689873547523696,0
0.0,0.0,0.0,2.1120525094938403,?,2.0999052050456837,10.13938984485563,0
0.0,0.0,0.0,2.1405510339072036,?,1.1404089699200963,12.295987243748268,0
0.0,0.0,0.0,2.1905320874547916,2.0654018380688273,1.9342096750868987,21.23079775496058,0
0.0,0.0,0.0,2.1905320874547916,2.1393234616260104,2.1301629144030465,34.87014700666031,0
0.0,0.0,0.0,2.1120525094938403,?,2.0940269271645917,2.077521226342258,0
0.0,0.0,0.0,2.1120525094938403,2.1125871771714584,2.038274708989196,4.340026621676093,0
0.0,0.0,0.0,2.1905320874547916,1.9867174551018119,?,40.337943855160226,0
0.0,0.0,0.0,2.1905320874547916,2.398436455769607,1.8959619332280009,97.53480576543242,0
0.0,0.0,0.0,2.0779242936723623,2.045926305979514,?,44.222107678662134,0
0.0,0.0,0.0,1.8351667961193536,?,?,27.31669523986764,0
0.0,0.0,0.0,1.8590860298005727,2.0672050148778984,2.085539785420618,17.009435457210625,0
0.0,0.0,0.0,1.1524632201460008,2.1125871771714584,?,8.61913084012974,0
0.0,0.0,0.0,1.0861465596120448,2.03028317661732,2.1190890559324247,3.4849186197762516,0
0.0,0.0,0.0,?,?,1.9820244665902056,9.643072912560742,0
0.0,0.0,0.0,?,2.139584061209509,2.0082448228480074,62.14712762247187,0
0.0,0.0,0.0,2.0779242936723623,2.204891585499838,?,79.44492107038768,0
0.0,0.0,0.0,2.0779242936723623,?,?,13.025209688455089,0
0.0,0.0,0.0,2.1405510339072036,2.0897300934089693,?,5.661606576018088,0
0.0,0.0,0.0,1.9596978395129316,2.1261667060684353,2.1301629144030465,49.21878166794955,0
0.0,0.0,0.0,1.1524632201460008,2.018851377974044,?,352.8071486657743,0
0.0,0.0,0.0,2.1905320874547916,2.017753485575816,2.069744088638771,6.227949802289212,0
0.0,0.0,0.0,2.1120525094938403,1.9677209601956593,?,5.83869908720438,0
0.0,0.0,0.0,2.0779242936723623,2.2102179188943243,2.094200863153828,44.34168133395438,0
0.0,0.0,0.0,2.1905320874547916,0.0,1.9465469426387612,4.679857532205421,0
0.0,0.0,0.0,1.9314366763610178,2.0012198377170773,1.1404089699200963,41.835409133819915,0
0.0,0.0,0.0,2.1405510339072036,2.0897300934089693,2.0228945924737927,104.95050277837488,0
0.0,0.0,0.0,2.0779242936723623,2.091145766224759,1.8718226578785635,2.0474135666644977,0
0.0,0.0,0.0,2.1120525094938403,2.0775718720365615,?,4.032258748455879,0
0.0,0.0,0.0,2.0214842362939742,1.9981639401116096,1.9119775566730652,53.82719925506791,0
0.0,0.0,0.0,2.0214842362939742,1.9945338757157058,?,163.16388101560932,0
0.0,0.0,0.0,?,2.0672050148778984,?,5.874875620973013,0
0.0,0.0,0.0,2.1120525094938403,2.07532633142819,2.3043631004854266,3.886017502615396,0
0.0,0.0,0.0,1.9596978395129316,?,?,21.18328946969949,0
0.0,0.0,0.0,2.1905320874547916,?,?,12.395387719777604,0
0.0,0.0,0.0,?,2.0083712560244495,1.9426431762742764,42.759289867408675,0
0.0,0.0,0.0,0.0,2.092693392432985,2.1291903775190346,5.281500260831709,0
0.0,0.0,0.0,2.1788332232177683,0.0,2.1524838482774493,2.9558053646943816,0
0.0,0.0,0.0,2.1905320874547916,?,2.1910728754118236,5.869806511946888,0
0.0,0.0,0.0,2.1120525094938403,2.0665957393974628,?,56.62943845393213,0
0.0,0.0,0.0,2.0779242936723623,2.2654348491513603,2.1910728754118236,22.521837044817655,0
0.0,0.0,0.0,2.1905320874547916,2.2487500249822725,2.263998402905685,179.0522035674271,0
0.0,0.0,0.0,0.0,2.127925111816741,?,101.0157064125042,0
0.0,0.0,0.0,2.1120525094938403,2.0875605185769492,1.9107755019948465,1.9692482234597737,0
0.0,0.0,0.0,1.987398833467979,?,?,3.803864099735322,0
0.0,0.0,0.0,2.1905320874547916,2.1125871771714584,2.263998402905685,39.24188361898292,0
0.0,0.0,0.0,2.1905320874547916,0.0,2.0850002604200224,3.6009672541810835,0
0.0,0.0,0.0,2.0779242936723623,2.0323872409090287,1.8892403129960205,9.872116911959267,0
0.0,0.0,0.0,1.932472027203273,2.0875605185769492,?,2.665304400608729,0
0.0,0.0,0.0,2.1405510339072036,?,1.9496151823275223,35.56618539048913,0
0.0,0.0,0.0,2.1905320874547916,2.0651563717002155,2.0630245390397492,2.9016498283567747,0
0.0,0.0,0.0,2.0779242936723623,0.0,2.1524838482774493,2.3379653508604137,0
0.0,0.0,0.0,2.1905320874547916,2.1393234616260104,2.1750931198540298,2.6522359972903624,0
0.0,0.0,0.0,1.852921028025156,0.0,1.989559568478344,2.4400652924757327,0
0.0,0.0,0.0,1.8590860298005727,2.127925111816741,?,10.707198804633812,0
0.0,0.0,0.0,2.1120525094938403,?,?,93.4027978927044,0
0.0,0.0,0.0,2.1788332232177683,2.123212333468377,?,64.67085050643516,0
0.0,0.0,0.0,2.0214842362939742,1.9981639401116096,2.039678191606963,80.33747222601502,0
0.0,0.0,0.0,1.932472027203273,2.0260143371464414,?,3.793900274425344,0
0.0,0.0,0.0,2.1905320874547916,2.163911770560733,2.263998402905685,55.921668074321595,0
0.0,0.0,0.0,2.1120525094938403,2.1046532409047627,1.8667343646539594,8.135131500137867,0
0.0,0.0,0.0,1.935781346759614,2.012995487784508,1.9549631931489304,3.968324364148243,0
0.0,0.0,0.0,2.1120525094938403,2.1896384434955363,2.0858614281191166,96.71087165115465,0
0.0,0.0,0.0,1.0861465596120448,1.986487588502999,2.048633915828247,533.3086364063508,0
0.0,0.0,0.0,2.1120525094938403,2.0818164296782355,1.86932697398001,114.49617107102486,0
0.0,0.0,0.0,2.1788332232177683,1.9516528528673376,?,4.770899435732436,0
0.0,0.0,0.0,1.9631514725281514,2.0572592187368475,1.822842257441981,28.54597536507811,0
0.0,0.0,0.0,2.1905320874547916,0.0,2.0630245390397492,3.8056970149279628,0
0.0,0.0,0.0,1.1524632201460008,2.0376270144653326,?,213.81546912001568,0
0.0,0.0,0.0,?,?,1.9808839861838585,40.323740059606514,0
0.0,0.0,0.0,0.0,?,?,2.0626319364782155,0
0.0,0.0,0.0,1.1524632201460008,?,?,67.79991628880738,0
0.0,0.0,0.0,2.1405510339072036,2.0376270144653326,?,6.589439195242578,0
0.0,0.0,0.0,1.9596978395129316,2.0875605185769492,2.7536798745183764,170.60043871371988,0
0.0,0.0,0.0,2.1120525094938403,0.0,2.1667374224481946,3.573625682678853,0
0.0,0.0,0.0,2.0779242936723623,2.0376270144653326,?,2.8407006859971062,0
0.0,0.0,0.0,?,2.1261667060684353,2.0746692155301285,16.25806808195671,0
0.0,0.0,0.0,2.1905320874547916,?,?,2.7984070879202507,0
0.0,0.0,0.0,2.0051046394728633,2.101175201207084,2.1291903775190346,4.749764093586413,0
0.0,0.0,0.0,1.935781346759614,2.0738807533725203,1.9772743635824104,2.0092311238188874,0
0.0,0.0,0.0,2.1905320874547916,2.0760110978793183,1.9301153305029655,9.390614287419236,0
0.0,0.0,0.0,2.077248199570355,2.127925111816741,?,133.02378877462388,0
0.0,0.0,0.0,2.1120525094938403,2.2806927538622546,2.094200863153828,12.651071176863411,0
0.0,0.0,0.0,2.1905320874547916,?,?,9.362818798057225,0
0.0,0.0,0.0,2.1405510339072036,2.0875605185769492,1.998175329791631,2.627382076245589,0
0.0,0.0,0.0,2.077248199570355,2.061170282152599,?,2.6393643235715705,0
0.0,0.0,0.0,2.1405510339072036,2.1894493360725695,2.102335788361366,56.488126531328405,0
0.0,0.5,0.5,1.1524632201460008,2.2314215540325586,?,7.623263787870038,0
0.0,0.0,0.0,2.1905320874547916,2.0875605185769492,1.9798968854990036,112.46294713253474,0
0.0,0.0,0.0,1.9350343704029183,2.0897300934089693,1.9465469426387612,7.47250418992014,0
0.0,0.0,0.0,2.1905320874547916,2.2672794413126813,2.1301629144030465,9.713400532861446,0
0.0,0.0,0.0,?,2.045926305979514,?,3.1251945400781067,0
0.0,0.0,0.0,1.9596978395129316,2.16388281057744,2.0630245390397492,55.14360543671377,0
0.0,0.0,0.0,2.1905320874547916,1.9577347249668482,?,513.468421405463,0
0.0,0.0,0.0,1.1776913410321632,0.0,2.1750931198540298,2.2554605931895715,0
0.0,0.0,0.0,1.9034031934116287,2.1512791333072654,2.0940269271645917,1.76527641608768,0
0.0,0.0,0.0,2.1905320874547916,2.1390833880210693,2.0219779571976897,5.3728217544053,0
0.0,0.0,0.0,1.1776913410321632,0.0,2.1750931198540298,2.236659121033783,0
0.0,0.0,0.0,1.9519546135724533,2.1261667060684353,1.913914929060177,559.82454244076,0
0.0,0.0,0.0,2.1788332232177683,?,?,274.47409293054125,0
0.0,0.0,0.0,2.1405510339072036,2.101175201207084,2.0940269271645917,90.8954587675609,0
0.0,0.0,0.0,2.1120525094938403,2.026244781900436,?,11.315493066624718,0
0.0,0.0,0.0,2.1905320874547916,0.0,2.1301629144030465,2.2280060192778586,0
0.0,0.0,0.0,2.0710214648403187,2.1195125561736523,2.0999052050456837,30.299335059939754,0
0.0,0.0,0.0,2.1405510339072036,2.17924622418162,2.186602605476696,9.98833975994994,0
0.0,0.0,0.0,2.0214842362939742,2.032989271358782,2.0739895497205225,43.879923417948824,0
0.0,0.0,0.0,1.9596978395129316,2.1154034541525917,2.1301629144030465,486.2719736075291,0
0.0,0.0,0.0,2.1905320874547916,1.998829235286035,?,107.53130986598524,0
0.0,0.0,0.0,2.1905320874547916,1.9922593788452367,?,4.338800982849507,0
0.0,0.0,0.0,2.077248199570355,1.8768232433321193,2.192677386767085,4.827668942233925,0
0.0,0.0,0.0,2.1120525094938403,2.045926305979514,1.9301153305029655,131.00344847030019,0
0.0,0.0,0.0,1.9350343704029183,1.8409773381533265,?,3.646625304135284,0
0.0,0.0,0.0,1.8782242029233274,?,?,161.82253676833213,0
0.0,0.0,0.0,2.1905320874547916,2.1046532409047627,2.1524838482774493,126.73175447304904,0
0.0,0.0,0.0,1.834984005956341,2.0726912327128337,1.9808839861838585,141.45611962490412,0
0.0,0.0,0.0,2.1120525094938403,2.1896384434955363,1.9496151823275223,6.888238721592211,0
0.0,0.0,0.0,1.9350343704029183,2.192233761077178,1.9394212398717439,1.9639946852801327,0
0.0,0.0,0.0,2.1905320874547916,2.0897300934089693,2.0310745228816875,71.0579857188962,0
0.0,0.0,0.0,0.0,2.319154644127691,1.984684634389118,6.199363521700571,0
0.0,0.0,0.0,2.1120525094938403,2.0875605185769492,2.0004317675043786,310.4457612224213,0
0.0,0.0,0.0,1.1524632201460008,?,?,5.308576516210065,0
0.0,0.0,0.0,2.1905320874547916,2.0116110476884637,2.206620965730737,72.70136367443835,0
0.0,0.0,0.0,2.0051046394728633,?,?,21.119071987660693,0
0.0,0.0,0.0,2.1405510339072036,?,1.6647257383268,8.258867930763714,0
0.0,0.0,0.0,2.0779242936723623,0.0,1.9309227079356577,3.8063622310579173,0
0.0,0.0,0.0,1.9350343704029183,2.0242967312268196,2.1925740989739113,8.650415488437954,0
0.0,0.0,0.0,2.1905320874547916,1.9532001167642934,2.0739895497205225,4.077100857555073,0
0.0,0.0,0.0,2.021149736675527,2.1273885749385335,?,8.589174404266828,0
0.0,0.0,0.0,1.9520817756292417,2.0672050148778984,?,385.09115922335377,0
0.0,0.0,0.0,1.987398833467979,?,2.1105779256029438,3.8541856754679595,0
0.0,0.0,0.0,2.1120525094938403,?,?,2.90554624014261,0
0.0,0.0,0.0,2.1905320874547916,2.1466008187885386,2.48577648023192,3.2514662622780897,0
0.0,0.0,0.0,2.0214842362939742,2.139584061209509,1.9431873211353614,4.683309839290627,0
0.0,0.0,0.0,2.1120525094938403,2.101175201207084,1.9779391407119287,459.98933105032614,0
0.0,0.0,0.0,1.1776913410321632,?,2.2938336875020138,19.01400562802796,0
0.0,0.0,0.0,0.0,?,2.192677386767085,5.012866901001845,0
0.0,0.0,0.0,2.1120525094938403,1.9945379750616619,2.118221049224677,34.40773853548503,0
0.0,0.0,0.0,1.9350343704029183,1.9388182916231496,2.042529089876025,26.384021054441288,0
0.0,0.0,0.0,?,2.0167918929891866,?,84.22830395282978,0
0.0,0.0,0.0,2.1120525094938403,?,2.0310745228816875,1.8464956757690942,0
0.0,0.0,0.0,2.1905320874547916,0.0,1.9465469426387612,2.793140160484857,0
0.0,0.0,0.0,1.886267748454051,1.9946565467257849,?,11.304457766369312,0
0.0,0.0,0.0,2.1905320874547916,0.0,1.9421231378139063,4.9664946321091765,0
0.0,0.0,0.0,2.1120525094938403,2.1566771870367307,2.1190890559324247,150.66866700237932,0
0.0,0.0,0.0,2.1120525094938403,2.3156088374693113,2.0940269271645917,208.99963996411546,0
0.0,0.0,0.0,2.0779242936723623,0.0,1.8892403129960205,2.5497558085408096,0
0.0,0.0,0.0,2.0779242936723623,1.87778709445117,?,82.14303149104401,0
0.0,0.0,0.0,2.1120525094938403,1.95383094770781,?,5.7941550109962225,0
0.0,0.0,0.0,2.1905320874547916,2.038841993411225,1.9552081490215896,13.731070810021327,0
0.0,0.0,0.0,2.1405510339072036,2.1274715298598634,2.0229537556376282,19.219809166654255,0
0.0,0.0,0.0,2.1905320874547916,2.044126101813401,?,10.23172522165346,0
0.0,0.0,0.0,2.1905320874547916,2.1237657992337873,2.0858614281191166,212.25589532569512,0
0.0,0.0,0.0,2.068844157788497,0.0,2.0570415772068475,18.970843395570096,0
0.0,0.0,0.0,1.9845420738810984,?,?,2.354746556510628,0
0.0,0.0,0.0,2.0779242936723623,2.0376270144653326,2.263998402905685,134.74878760327826,0
0.0,0.0,0.0,2.077248199570355,2.127925111816741,?,22.778050287216274,0
0.0,0.0,0.0,2.0779242936723623,0.0,?,3.6368767142761174,0
0.0,0.0,0.0,1.987398833467979,1.7851991241481249,1.9567069730789928,3.5708935192158644,0
0.0,0.0,0.0,1.86585524935236,2.0188596247932886,1.9603461452841728,21.262414340056704,0
0.0,0.0,0.0,2.0710214648403187,?,?,3.3190599565023104,0
0.0,0.0,0.0,2.1905320874547916,0.0,2.1750931198540298,3.7290747901718713,0
0.0,0.0,0.0,2.1405510339072036,?,?,6.940062937294086,0
0.0,0.0,0.0,2.021149736675527,?,1.98270450306405,41.917831456575655,0
0.0,0.0,0.0,2.0779242936723623,2.1029020060658996,2.0912979579057804,8.03411523302994,0
0.0,0.0,0.0,2.0779242936723623,?,2.069744088638771,3.334369071283738,0
0.0,0.0,0.0,2.1405510339072036,?,2.186602605476696,27.922614973956772,0
0.0,0.0,0.0,2.021149736675527,2.07621371345191,2.192677386767085,212.96175095309772,0
0.0,0.0,0.0,2.1905320874547916,2.1393234616260104,2.263998402905685,6.6392168777690115,0
0.0,0.0,0.0,1.932472027203273,?,?,681.8281573724694,0
0.0,0.0,0.0,1.1776913410321632,0.0,0.0,2.7883244015874697,0
0.0,0.0,0.0,2.0214842362939742,2.0340938865737495,?,13.394152558719215,0
0.0,0.0,0.0,2.0779242936723623,2.0421801078573285,1.8892403129960205,8.42985489444545,0
0.0,0.0,0.0,2.0284375326044937,0.0,1.9270269089486964,15.766123118107593,0
0.0,0.0,0.0,0.0,2.0897300934089693,2.1291903775190346,13.054134549466347,0
0.0,0.0,0.0,2.077248199570355,2.1874535874615746,1.9981679257134366,19.17547250763598,0
0.0,0.0,0.0,2.1905320874547916,2.2102179188943243,2.1524838482774493,32.90986838583494,0
0.0,0.0,0.0,2.0779242936723623,0.0,?,3.8516649121848623,0
0.0,0.0,0.0,2.1905320874547916,0.0,1.795951243018213,3.0514342016769693,0
0.0,0.0,0.0,2.1120525094938403,?,?,124.64281186236865,0
0.0,0.0,0.0,2.021149736675527,1.9820770490923665,2.1605421502343893,2.47254931467426,0
0.0,0.0,0.0,2.1405510339072036,?,?,13.507030008254558,0
0.0,0.0,0.0,2.1905320874547916,2.165137217167968,2.0739895497205225,3.3681555157860936,0
0.0,0.0,0.0,2.0779242936723623,?,2.0630245390397492,27.036044261375846,0
0.0,0.0,0.0,?,?,2.0306830965016065,6.187759647249273,0
0.0,0.0,0.0,1.9596978395129316,1.9981639401116096,2.1301629144030465,43.384195402333084,0
0.0,0.0,0.0,2.1405510339072036,?,?,3.5708935192158644,0
0.0,0.0,0.0,2.1120525094938403,2.1020014785948873,1.8148257564274781,34.611135540917246,0
0.0,0.0,0.0,2.1905320874547916,?,?,85.20091758810922,0
0.0,0.0,0.0,2.1905320874547916,2.319154644127691,1.998175329791631,3.658268434856647,0
0.0,0.0,0.0,2.0779242936723623,?,?,52.54521876873135,0
0.0,0.0,0.0,2.077248199570355,?,?,296.5858998077,0
0.0,0.0,0.0,2.1405510339072036,2.244544752443382,1.9808839861838585,67.15094541759127,0
0.0,0.0,0.0,2.0779242936723623,?,2.1524838482774493,8.07094678792943,0
0.0,0.0,0.0,2.0214842362939742,2.1566771870367307,?,8.825837817301723,0
0.0,0.0,0.0,2.1405510339072036,2.1559094504335365,2.0382265334603162,4.959228667124542,0
0.0,0.0,0.0,2.0051046394728633,1.9313296932569208,2.0858614281191166,20.688779549986336,0
0.0,0.0,0.0,2.1905320874547916,2.0116110476884637,1.8428864747609608,120.01552580043602,0
0.0,0.0,0.0,1.1776913410321632,?,2.5948642309710697,18.12037665353714,0
0.0,0.0,0.0,2.1120525094938403,2.1512791333072654,2.400482878444959,418.9888615568489,0
0.0,0.0,0.0,2.1120525094938403,?,?,228.07484360926023,0
0.0,0.0,0.0,1.9350343704029183,1.9692813954891264,2.1524838482774493,6.240086051125646,0
0.0,0.0,0.0,1.935781346759614,2.027924252005371,2.039120458926306,202.1630611578374,0
0.0,0.0,0.0,1.9350343704029183,2.091145766224759,?,22.184274088406443,0
0.0,0.0,0.0,2.1788332232177683,1.9970473870367509,2.1667374224481946,45.410042985297714,0
0.0,0.0,0.0,1.729734807365942,?,?,8.702595890151027,0
0.0,0.0,0.0,2.0779242936723623,?,?,11.21489908576172,0
0.0,0.0,0.0,2.1405510339072036,2.0323776430060727,2.0650330818235205,5.884503313867232,0
0.0,0.0,0.0,0.0,?,?,5.091579823763192,0
0.0,0.0,0.0,2.1120525094938403,?,?,14.606218601776217,0
0.0,0.0,0.0,2.1120525094938403,2.1948142559514947,2.0858614281191166,34.41223925253114,0
0.0,0.0,0.0,?,2.0235442363883696,2.0940269271645917,17.327552919903194,0
0.0,0.0,0.0,1.9350343704029183,2.17139137515366,2.048633915828247,249.7966056762357,0
0.0,0.0,0.0,2.1120525094938403,2.1466008187885386,1.9907696087746074,12.311418579902856,0
0.0,0.0,0.0,2.1405510339072036,?,?,30.256083090241756,0
0.0,0.0,0.0,2.1405510339072036,2.127925111816741,2.046493107034678,8.664801536322292,0
0.0,0.0,0.0,2.0779242936723623,1.9388182916231496,2.0999052050456837,134.91454118128755,0
0.0,0.0,0.0,1.1524632201460008,?,?,5.344248030451894,0
0.0,0.0,0.0,2.1905320874547916,1.9922593788452367,2.192677386767085,55.5167679404604,0
0.0,0.0,0.0,2.0779242936723623,?,2.048633915828247,2.560532801116156,0
0.0,0.0,0.0,?,?,2.0758551738835838,12.551992320586463,0
0.0,0.0,0.0,2.1905320874547916,0.0,?,488.71340437749285,0
0.0,0.0,0.0,2.0779242936723623,1.8828176238845564,2.0999052050456837,5.5459405467336325,0
0.0,0.0,0.0,2.1905320874547916,0.0,0.0,68.55449019947892,0
0.0,0.0,0.0,2.1905320874547916,2.0875605185769492,2.263998402905685,22.095294072076147,0
0.0,0.0,0.0,?,0.0,2.0795545642841478,2.6558686693347044,0
0.0,0.0,0.0,2.1120525094938403,1.8897917352163578,?,13.861532383292756,0
0.0,0.0,0.0,?,?,2.048575556683739,536.1949587103885,0
0.0,0.0,0.0,2.0197249472195735,0.0,2.1524838482774493,1.344782701059562,0
0.0,0.0,0.0,1.882073285823548,1.998829235286035,2.0850002604200224,27.47502842127481,0
0.0,0.0,0.0,2.0326323422697237,?,2.003344159198383,4.125249292686868,0
0.0,0.0,0.0,2.1788332232177683,1.9932618889499967,?,6.167873116093496,0
0.0,0.0,0.0,1.997333509883488,2.101175201207084,?,40.38999843023712,0
0.0,0.0,0.0,1.9350343704029183,?,1.9496151823275223,2.3546652706212385,0
0.0,0.0,0.0,1.9596978395129316,?,1.984684634389118,49.973876944660674,0
0.0,0.0,0.0,2.1905320874547916,?,1.9779391407119287,2.3310901743051073,0
0.0,0.0,0.0,2.1788332232177683,0.0,?,5.535731324558612,0
0.0,0.0,0.0,2.1120525094938403,2.060351789814837,2.1339082775807676,8.101092938919999,0
0.0,0.0,0.0,1.932472027203273,0.0,2.1291903775190346,8.138154744206707,0
0.0,0.0,0.0,2.016139515093902,?,?,17.708102639290058,0
0.0,0.0,0.0,0.0,0.0,2.0326899510202017,12.79478763478062,0
0.0,0.0,0.0,2.1788332232177683,2.5479826410024238,?,14.12207260949047,0
0.0,0.0,0.0,1.932472027203273,2.0340938865737495,2.026944387630751,160.7747957136746,0
0.0,0.0,0.0,?,0.0,?,3.656402638175018,0
0.0,0.0,0.0,2.035607613848329,2.0672050148778984,1.984684634389118,181.51886679139795,0
0.0,0.0,0.0,1.932472027203273,1.984742348720748,?,12.283825788961302,0
0.0,0.0,0.0,2.1120525094938403,2.0397690010915817,?,15.13355695120936,0
0.0,0.0,0.0,0.0,2.0897300934089693,1.9730456293331016,7.950172099123019,0
0.0,0.0,0.0,2.1905320874547916,1.9024191823829337,?,31.208683047587446,0
0.0,0.0,0.0,1.9596978395129316,2.1006113634241235,?,2.1802016641051303,0
0.0,1.0,0.0,2.1905320874547916,2.1316458997971206,2.1910728754118236,2.124179315413523,0
0.0,0.0,0.0,2.1905320874547916,0.0,1.9907696087746074,29.130303669254456,0
0.0,0.0,0.0,2.1905320874547916,2.1466008187885386,2.1291903775190346,2.7588934546130237,0
0.0,0.0,0.0,1.1524632201460008,?,2.12639379706904,8.29861285387043,0
0.0,0.0,0.0,2.1405510339072036,?,?,12.788258535541946,0
0.0,0.0,0.0,1.932472027203273,?,?,3.723259912624462,0
0.0,0.0,0.0,1.9519546135724533,2.101484619738766,?,8.173209493272402,0
0.0,0.0,0.0,1.9350343704029183,?,1.86772093820014,18.43616460184659,0
0.0,0.0,0.0,0.0,2.101175201207084,2.0940269271645917,11.461322376321911,0
0.0,0.0,0.0,1.8710266695863786,?,2.1301629144030465,63.34732026349548,0
0.0,0.0,0.0,2.1120525094938403,?,?,431.81391321483073,0
0.0,0.0,0.0,0.0,1.8719076380247675,?,3.7624495469165025,0
0.0,0.0,0.0,2.016139515093902,?,?,17.817808990569755,0
0.0,0.0,0.0,1.9423062949866736,?,1.8249074856382168,2.433439030229989,0
0.0,0.0,0.0,2.1120525094938403,2.092693392432985,1.9772743635824104,25.261824138711635,0
0.0,0.0,0.0,?,?,1.8636821989645647,1.7254695599344931,0
0.0,0.0,0.0,2.1905320874547916,0.0,2.5948642309710697,10.664805445377608,0
0.0,0.0,0.0,2.0214842362939742,2.129004163198961,2.038274708989196,110.0503022237277,0
0.0,0.0,0.0,1.9798935045766326,?,?,48.21657066490678,0
0.0,0.0,0.0,2.0214842362939742,1.9981639401116096,?,3.946510288667089,0
0.0,0.0,0.0,2.1120525094938403,2.101175201207084,2.094200863153828,107.07531536659477,0
0.0,0.0,0.0,2.0214842362939742,2.27640821617737,2.003344159198383,17.420454970266977,0
0.0,0.0,0.0,2.1120525094938403,2.0897300934089693,2.160600892317496,7.918496357790928,0
0.0,0.0,0.0,2.077248199570355,2.319154644127691,?,2.301618928440822,0
0.0,0.0,0.0,2.1905320874547916,2.027204262952104,?,2.69066205430091,0
0.0,0.0,0.0,2.0779242936723623,2.244544752443382,2.0940269271645917,142.7893388835076,0
0.0,0.0,0.0,2.1905320874547916,2.076626331582145,2.018300640384577,9.594190656396977,0
0.0,0.0,0.0,1.1524632201460008,?,?,382.1131048005305,0
0.0,0.0,0.0,2.1905320874547916,2.139584061209509,2.0739895497205225,3.6766232256906024,0
0.0,0.0,0.0,2.1120525094938403,?,?,26.599087121588067,0
0.0,0.0,0.0,2.0434475075337493,2.1390833880210693,2.0570415772068475,4.9908151431774295,0
0.0,0.0,0.0,2.0779242936723623,0.0,1.8380155505639462,2.3735953168404884,0
0.0,0.0,0.0,2.0710214648403187,2.0323872409090287,?,8.235383878582626,0
0.0,0.0,0.0,1.932472027203273,2.0875605185769492,2.046493107034678,3.7503300845884975,0
0.0,0.0,0.0,2.1905320874547916,2.091145766224759,1.9664511934730386,2.871416664764955,0
0.0,0.0,0.0,2.1905320874547916,2.1125871771714584,2.48577648023192,259.2643191862647,0
0.0,0.0,0.0,2.1405510339072036,2.1390833880210693,2.0570415772068475,24.183724799226617,0
0.0,0.0,0.0,2.1905320874547916,2.0870775340400605,2.1856073915358842,39.59867881003483,0
0.0,0.0,0.0,2.0779242936723623,2.319154644127691,1.9744275374768836,5.0393441216907595,0
0.0,0.0,0.0,2.1120525094938403,?,?,1.834932542066616,0
0.0,0.0,0.0,2.1120525094938403,2.0676748356026393,?,3.2425753963579567,0
0.0,0.0,0.0,1.9350343704029183,?,?,4.019687355388665,0
0.0,0.0,0.0,2.1120525094938403,2.0376270144653326,1.9879371945123876,143.23267310714863,0
0.0,0.0,0.0,2.1120525094938403,2.0274692255984923,?,12.205165758261117,0
0.0,0.0,0.0,2.1905320874547916,2.0340938865737495,?,50.9634185128893,0
0.0,0.0,0.0,2.077248199570355,?,?,175.59053732154874,0
0.0,0.0,0.0,2.1120525094938403,2.1466008187885386,2.070741260314749,20.32444156653677,0
0.0,0.0,0.0,2.0779242936723623,0.0,?,2.200085913574441,0
0.0,0.0,0.0,2.0779242936723623,0.0,2.094200863153828,2.309971836667668,0
0.0,0.0,0.0,0.0,?,2.018300640384577,11.651336929285407,0
0.0,0.0,0.0,2.1120525094938403,?,?,16.39334331751989,0
0.0,0.0,0.0,1.1524632201460008,?,?,6.661142912522748,0
0.0,0.0,0.0,1.1776913410321632,?,?,128.81984094873403,0
0.0,0.0,0.0,2.1905320874547916,2.0897300934089693,1.9036635071093182,9.299428772575727,0
